레시피일련번호,요리명,요리인분명_no,요리인분명,요리내용,재료명,중량,단위,재료분류
903588,고구마카레라이스,4,4인분,[재료] 닭가슴살 200g| 고구마(중간크기) 2개| 양파 1개| 당근 1개| 마늘 3알(다지기)| 물 800ml [양념] 카레(순한맛) 1봉지| 소금 [닭가슴살 밑간] 청주 1TS| 후춧가루 조금,마늘 ,3,알(다지기),재료
903588,고구마카레라이스,4,4인분,[재료] 닭가슴살 200g| 고구마(중간크기) 2개| 양파 1개| 당근 1개| 마늘 3알(다지기)| 물 800ml [양념] 카레(순한맛) 1봉지| 소금 [닭가슴살 밑간] 청주 1TS| 후춧가루 조금,물 ,800,ml,재료
903588,고구마카레라이스,4,4인분,[재료] 닭가슴살 200g| 고구마(중간크기) 2개| 양파 1개| 당근 1개| 마늘 3알(다지기)| 물 800ml [양념] 카레(순한맛) 1봉지| 소금 [닭가슴살 밑간] 청주 1TS| 후춧가루 조금,카레(순한맛) ,1,봉지,양념
903588,고구마카레라이스,4,4인분,[재료] 닭가슴살 200g| 고구마(중간크기) 2개| 양파 1개| 당근 1개| 마늘 3알(다지기)| 물 800ml [양념] 카레(순한맛) 1봉지| 소금 [닭가슴살 밑간] 청주 1TS| 후춧가루 조금,소금,-,-,양념
903588,고구마카레라이스,4,4인분,[재료] 닭가슴살 200g| 고구마(중간크기) 2개| 양파 1개| 당근 1개| 마늘 3알(다지기)| 물 800ml [양념] 카레(순한맛) 1봉지| 소금 [닭가슴살 밑간] 청주 1TS| 후춧가루 조금,청주 ,1,TS,닭가슴살 밑간
903588,고구마카레라이스,4,4인분,[재료] 닭가슴살 200g| 고구마(중간크기) 2개| 양파 1개| 당근 1개| 마늘 3알(다지기)| 물 800ml [양념] 카레(순한맛) 1봉지| 소금 [닭가슴살 밑간] 청주 1TS| 후춧가루 조금,후춧가루 조금,-,-,닭가슴살 밑간
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,흑돼지갈비 ,500,g,재료
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,고구마 ,1,개,재료
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,양파 ,1/2개,-,재료
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,당근 ,1/2개,-,재료
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,마른표고 ,5,장,재료
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,물 ,300,ml,재료
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,진간장 ,5,TS,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,참기름 ,1,ts,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,매콤한 맛 굴소스 ,2,TS,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,황설탕 ,2,TS,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,올리고당 ,1,TS,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,청주 ,1,TS,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,마늘(다지기) ,4,알,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,생강가루 ,1/2ts,-,양념
903592,고구마돼지갈비찜,4,4인분,[재료] 흑돼지갈비 500g| 고구마 1개| 양파 1/2개| 당근 1/2개| 마른표고 5장| 물 300ml [양념] 진간장 5TS| 참기름 1ts| 매콤한 맛 굴소스 2TS| 황설탕 2TS| 올리고당 1TS| 청주 1TS| 마늘(다지기) 4알| 생강가루 1/2ts| 깨소금 1ts,깨소금 ,1,ts,양념
903594,스위트포테이토,4,4인분,[재료] 고구마(중간크기) 2개| 계란노른자 2개 [양념] 생크림 3TS| 메이플시럽 1TS| 녹인버터 2TS| 소금 조금,고구마(중간크기) ,2,개,재료
903594,스위트포테이토,4,4인분,[재료] 고구마(중간크기) 2개| 계란노른자 2개 [양념] 생크림 3TS| 메이플시럽 1TS| 녹인버터 2TS| 소금 조금,계란노른자 ,2,개,재료
903594,스위트포테이토,4,4인분,[재료] 고구마(중간크기) 2개| 계란노른자 2개 [양념] 생크림 3TS| 메이플시럽 1TS| 녹인버터 2TS| 소금 조금,생크림 ,3,TS,양념
903594,스위트포테이토,4,4인분,[재료] 고구마(중간크기) 2개| 계란노른자 2개 [양념] 생크림 3TS| 메이플시럽 1TS| 녹인버터 2TS| 소금 조금,메이플시럽 ,1,TS,양념
903594,스위트포테이토,4,4인분,[재료] 고구마(중간크기) 2개| 계란노른자 2개 [양념] 생크림 3TS| 메이플시럽 1TS| 녹인버터 2TS| 소금 조금,녹인버터 ,2,TS,양념
903594,스위트포테이토,4,4인분,[재료] 고구마(중간크기) 2개| 계란노른자 2개 [양념] 생크림 3TS| 메이플시럽 1TS| 녹인버터 2TS| 소금 조금,소금 조금,-,-,양념
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,정향,-,-,고기 삶을 물 재료
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,통후추,-,-,고기 삶을 물 재료
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,월계수잎,-,-,고기 삶을 물 재료
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,청주,-,-,고기 삶을 물 재료
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,허브,-,-,고기 삶을 물 재료
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,계피가루,1,TS,고기 삶을 물 재료
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,시판 바베큐소스 ,9,TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,진간장 ,2,TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,케찹 ,3,TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,우스터소스 ,1,TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,황설탕 ,2,TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,핫소스 ,2,TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,A,1소,스 1TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,청주 ,1,TS,바베큐소스
903601,바베큐립,4,4인분,[재료] 흑돼지 등갈비 800g [고기 삶을 물 재료] 정향| 통후추| 월계수잎| 청주| 허브| 계피가루1TS [바베큐소스] 시판 바베큐소스 9TS| 진간장 2TS| 케찹 3TS| 우스터소스 1TS| 황설탕 2TS| 핫소스 2TS| A1소스 1TS| 청주 1TS| 마늘가루 1ts,마늘가루 ,1,ts,바베큐소스
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,흑돼지돈까스용등심 ,400,g,재료
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,계란 ,2,개,재료
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,튀김가루+빵가루 ,적당량,-,재료
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,소금 ,약간,-,재료
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,후춧가루 ,약간,-,재료
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,청주 ,1,TS,재료
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,꼬치 ,4,개,재료
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,머스타드소스,-,-,양념
903603,미니돈까스꼬치,1,1인분,[재료] 흑돼지돈까스용등심 400g| 계란 2개| 튀김가루+빵가루 적당량| 소금 약간| 후춧가루 약간| 청주 1TS| 꼬치 4개 [양념] 머스타드소스| 케찹 적당량,케찹 ,적당량,-,양념
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,유정란 ,3,개,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,생크림 ,100,ml,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,냉동야채 ,65,g,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,양파 ,1/2개,-,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,방울토마토 ,5,개,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,베이컨 ,3,장,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,새송이파지 ,4,개,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,슬라이스치즈 ,3,장,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,모짜렐라치즈 ,2,TS,재료
903607,프리타타,3,3인분,[재료] 유정란 3개| 생크림 100ml| 냉동야채 65g| 양파 1/2개| 방울토마토 5개| 베이컨 3장| 새송이파지 4개| 슬라이스치즈 3장| 모짜렐라치즈 2TS| 빵가루 3TS| 파마산치즈가루 조금 [양념] 소금 조금| 후춧가루 조금| 오일 조금,빵가루 ,3,TS,재료
